position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,thresh_start,thresh_boom,pred_vol,pred_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,p_start_recal_preoverride,p_boom_recal_preoverride,override_flag_type,override_confidence,override_reason,kickoff_et,run_ts,as_of,run_mode
RB,00-0040162,Dylan Sampson,CLE,TB,2026_02_CLE_TB,2026,2,NA,NA,15,20,8.400688228702085,-0.95371791476553,-4.99373721215636,3.0863013826253,-6.3561332803226245,4.448697450791564,0.0595,0.0135,0,0,star_platt,star_platt,0.0592978241457535,0.01809949682708719,role_change_down,0.95,"Sampson placed on injured reserve, reducing his opportunity; McLaughlin signed to fill backfield depth, potentially increasing his snap share.",2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0037744,Trey McBride,ARI,SEA,2026_02_SEA_ARI,2026,2,NA,NA,12,17,8.185165007321944,1.308044687806516,-3.477297641484165,6.933123468322611,-5.217834000145361,8.754028045044352,0.5585,0.287,0.543836837593062,0.31085177848036577,platt_vol_vegas,platt,0.543836837593062,0.31085177848036577,NA,NA,NA,2026-09-20T20:25:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0038933,Dalton Kincaid,BUF,DET,2026_02_DET_BUF,2026,2,NA,NA,12,17,6.801586289675718,2.3654152045815193,-1.9548267774378625,7.4437773838144095,-3.5261957058200117,9.08770332605114,0.5455,0.269,0.5269727862522651,0.2916587488821676,platt_vol_vegas,platt,0.5269727862522651,0.2916587488821676,NA,NA,NA,2026-09-18T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0033288,George Kittle,SF,MIA,2026_02_MIA_SF,2026,2,NA,NA,12,17,6.453590350855644,1.8918991348734224,-2.3048543159646258,6.8251028973022665,-3.8313076952369096,8.42203934200099,0.476,0.207,0.5201026499880611,0.31004922533366963,platt_vol_vegas,platt,0.4351026499880611,0.2250492253336696,role_change_up,0.85,"Willis's waiver implies Kittle's return to the lineup, increasing Kittle's snap and target opportunity.",2026-09-20T20:25:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0039065,Sam LaPorta,DET,BUF,2026_02_DET_BUF,2026,2,NA,NA,12,17,6.747156259536442,1.9675653623810925,-2.333551721856113,7.0234465884676265,-3.8979644958704127,8.660095180098166,0.4885,0.2085,0.461764680683922,0.2266693213758101,platt_vol_vegas,platt,0.461764680683922,0.2266693213758101,NA,NA,NA,2026-09-18T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0039066,Michael Mayer,LV,LAC,2026_02_LV_LAC,2026,2,NA,NA,12,17,6.637918163456706,0.986826353624211,-3.275698426190138,5.997343060777279,-4.826074313313116,7.619306620718509,0.379,0.152,0.42313860792565866,0.25039040133315055,platt_vol_vegas,platt,0.33813860792565864,0.16539040133315053,role_change_up,0.85,"Mayer's opportunity increased significantly due to Brock Bowers' absence, elevating him to lead the team in targets with a clear path to continued volume.",2026-09-20T20:05:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0034753,Mark Andrews,BAL,NO,2026_02_NO_BAL,2026,2,NA,NA,12,17,6.233995908963559,1.9104058569230136,-2.2068842278600926,6.750201945779988,-3.704434998231514,8.316901221019487,0.4325,0.1845,0.4040754217137465,0.2007012220363845,platt_vol_vegas,platt,0.4040754217137465,0.2007012220363845,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0030506,Travis Kelce,KC,IND,2026_02_IND_KC,2026,2,NA,NA,12,17,6.301567506290461,1.5999860223245552,-2.5418874370019777,6.46867939981463,-4.04837973219379,8.044733069397747,0.437,0.186,0.3978439413250423,0.20232705665910553,platt_vol_vegas,platt,0.3978439413250423,0.20232705665910553,NA,NA,NA,2026-09-21T00:20:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0033881,Evan Engram,DEN,JAX,2026_02_JAX_DEN,2026,2,NA,NA,12,17,6.298832636082331,1.4628191715926686,-2.6780616075678,6.330345672451205,-4.1841928427136095,7.906021610258155,0.4245,0.1715,0.377091641635574,0.1865957301851504,platt_vol_vegas,platt,0.377091641635574,0.1865957301851504,NA,NA,NA,2026-09-20T20:05:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0034829,Mike Gesicki,CIN,HOU,2026_02_CIN_HOU,2026,2,NA,NA,12,17,6.474231037343938,1.0569418920673972,-3.147217968519298,5.998851748115064,-4.676365225171212,7.598606458358937,0.3895,0.159,0.37419859402959255,0.1730087298720491,platt_vol_vegas,platt,0.37419859402959255,0.1730087298720491,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0034383,Dalton Schultz,HOU,CIN,2026_02_CIN_HOU,2026,2,NA,NA,12,17,6.230975549288278,1.280449297409323,-2.8357391645625567,6.1189504496299705,-4.332889250003929,7.685230538554102,0.3805,0.1515,0.3728618230418986,0.1648459836042418,platt_vol_vegas,platt,0.3728618230418986,0.1648459836042418,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0038129,Cade Otton,TB,CLE,2026_02_CLE_TB,2026,2,NA,NA,12,17,6.174245473955265,1.820266666944261,-2.275185885252561,6.63439315209952,-3.764793855123122,8.19278287280887,0.441,0.18,0.34992518398845107,0.19582154972358787,platt_vol_vegas,platt,0.34992518398845107,0.19582154972358787,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0039338,Brock Bowers,LV,LAC,2026_02_LV_LAC,2026,2,NA,NA,12,17,6.555322443468036,0.8671180017604039,-3.366037697137817,5.843111913573757,-4.905731390670987,7.453900036069907,0.3715,0.149,0.32821475945380274,0.1621234055185828,platt_vol_vegas,platt,0.32821475945380274,0.1621234055185828,NA,NA,NA,2026-09-20T20:05:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0034351,Dallas Goedert,PHI,TEN,2026_02_PHI_TEN,2026,2,NA,NA,12,17,6.01913561428743,2.463667963070794,-1.5746491469977322,7.2106328240379405,-3.0434756748001304,8.747281532108001,0.4295,0.1785,0.3119261094795632,0.19419427832713,platt_vol_vegas,platt,0.3119261094795632,0.19419427832713,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0037838,Isaiah Likely,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,12,17,6.178244268377626,1.4597314150181904,-2.637185559368173,6.275579300570174,-4.127326172441651,7.834526258961531,0.3825,0.15,0.311344444737127,0.16321253409240266,platt_vol_vegas,platt,0.311344444737127,0.16321253409240266,NA,NA,NA,2026-09-22T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040126,Colston Loveland,CHI,MIN,2026_02_MIN_CHI,2026,2,NA,NA,12,17,5.529132083189131,2.4572861960439636,-1.396055448879958,6.986815920232665,-2.7976022503033717,8.453078301079826,0.4265,0.1725,0.3099856128813066,0.18768169614019883,platt_vol_vegas,platt,0.3099856128813066,0.18768169614019883,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040128,Tyler Warren,IND,KC,2026_02_IND_KC,2026,2,NA,NA,12,17,6.0766509459508935,1.3006154628208106,-2.7589637485091476,6.072573518925284,-4.235523779530436,7.617312820067585,0.3515,0.1275,0.29534839514075367,0.1386780384235248,platt_vol_vegas,platt,0.29534839514075367,0.1386780384235248,NA,NA,NA,2026-09-21T00:20:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0033885,David Njoku,LAC,LV,2026_02_LV_LAC,2026,2,NA,NA,12,17,5.62206089783345,1.4325577809779546,-2.4564116513463548,6.003967290793688,-3.8709170783145823,7.483786653915397,0.3395,0.1195,0.29109926815026316,0.12994155573609104,platt_vol_vegas,platt,0.29109926815026316,0.12994155573609104,NA,NA,NA,2026-09-20T20:05:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0035229,T.J. Hockenson,MIN,CHI,2026_02_MIN_CHI,2026,2,NA,NA,12,17,5.911528861286891,1.1256313512241478,-2.8726601377804513,5.825546856840986,-4.326928449274407,7.3469651317327695,0.3335,0.1145,0.2908788097789646,0.12447832883421496,platt_vol_vegas,platt,0.2908788097789646,0.12447832883421496,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0036040,Juwan Johnson,NO,BAL,2026_02_NO_BAL,2026,2,NA,NA,12,17,6.085918157471699,0.9355355224796448,-3.1274611199731095,5.711510703790616,-4.605264147359787,7.257550395906838,0.342,0.1335,0.2884050583692716,0.1452262066145207,platt_vol_vegas,platt,0.2884050583692716,0.1452262066145207,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0038996,Tucker Kraft,GB,NYJ,2026_02_GB_NYJ,2026,2,NA,NA,12,17,5.372457205117966,1.984783091886441,-1.807878355613697,6.442984399540175,-3.187354407945585,7.886156927749411,0.355,0.12,0.26662465546190317,0.13048776027440298,platt_vol_vegas,platt,0.26662465546190317,0.13048776027440298,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0038046,Charlie Kolar,LAC,LV,2026_02_LV_LAC,2026,2,NA,NA,12,17,5.350103858148028,1.4078503032745449,-2.376089445557989,5.855799420232349,-3.75239322042347,7.295653192973784,0.305,0.106,0.2611979669426122,0.11518638695848704,platt_vol_vegas,platt,0.2611979669426122,0.11518638695848704,NA,NA,NA,2026-09-20T20:05:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0037005,Tommy Tremble,CAR,ATL,2026_02_CAR_ATL,2026,2,NA,NA,12,17,5.459333308706807,0.92159673305211,-2.904808243133643,5.419462916095715,-4.296557573844665,6.875475433921219,0.291,0.097,0.26054041385217747,0.10534289214433548,platt_vol_vegas,platt,0.26054041385217747,0.10534289214433548,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0033090,Hunter Henry,NE,PIT,2026_02_PIT_NE,2026,2,NA,NA,12,17,5.426244231165924,0.9695651778054086,-2.8440162303583776,5.452357500839178,-4.231101341698221,6.903490431773232,0.2835,0.091,0.2495820506476695,0.09877849722789436,platt_vol_vegas,platt,0.2495820506476695,0.09877849722789436,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040663,Harold Fannin Jr.,CLE,TB,2026_02_CLE_TB,2026,2,NA,NA,12,17,6.018330045830968,0.4024603314651138,-3.635558333856405,5.149074376315454,-5.104276310609061,6.685609521056429,0.284,0.0935,0.23990183051553257,0.1015138186309586,platt_vol_vegas,platt,0.23990183051553257,0.1015138186309586,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0038935,Brenton Strange,JAX,DEN,2026_02_JAX_DEN,2026,2,NA,NA,12,17,5.371311914620801,1.269004235948998,-2.5232107442240412,5.726680729761832,-3.902524406373096,7.1696833695193485,0.319,0.1045,0.2394101220293496,0.11354612060744931,platt_vol_vegas,platt,0.2394101220293496,0.11354612060744931,NA,NA,NA,2026-09-20T20:05:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0036290,Cole Kmet,CHI,MIN,2026_02_MIN_CHI,2026,2,NA,NA,12,17,4.822305669931263,1.4613221279000288,-2.1117080080508712,5.661351011280061,-3.411299225203462,7.020950070159113,0.28,0.0875,0.23128864394037257,0.09494875821862458,platt_vol_vegas,platt,0.23128864394037257,0.09494875821862458,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0036244,Colby Parkinson,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,12,17,4.720975599148138,1.1904225364403338,-2.3409531013332914,5.341487350442122,-3.6253936430293834,6.6852361605505095,0.2365,0.068,0.22377586483982012,0.0736113210939447,platt_vol_vegas,platt,0.22377586483982012,0.0736113210939447,NA,NA,NA,2026-09-22T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0038041,Jake Ferguson,DAL,WAS,2026_02_WAS_DAL,2026,2,NA,NA,12,17,4.50437518265671,1.2126886620690798,-2.228281860927728,5.257483985240821,-3.479840034247615,6.56683210341782,0.233,0.051,0.2153951888035439,0.05502552478614835,platt_vol_vegas,platt,0.2153951888035439,0.05502552478614835,NA,NA,NA,2026-09-20T20:25:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040194,Jackson Hawes,BUF,DET,2026_02_DET_BUF,2026,2,NA,NA,12,17,4.23007575172167,1.392372936036011,-1.9312663884331729,5.299247669683681,-3.1401485726618255,6.56394926067631,0.232,0.0605,0.21386380988609296,0.06540830608115675,platt_vol_vegas,platt,0.21386380988609296,0.06540830608115675,NA,NA,NA,2026-09-18T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040736,Mason Taylor,NYJ,GB,2026_02_GB_NYJ,2026,2,NA,NA,12,17,5.254567893948376,0.6832552441317615,-3.063223525735509,5.0871696936876,-4.425901902158544,6.512768923419897,0.26,0.086,0.211303166983391,0.09330736429769024,platt_vol_vegas,platt,0.211303166983391,0.09330736429769024,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0037112,Jake Tonges,SF,MIA,2026_02_MIA_SF,2026,2,NA,NA,12,17,4.53361346819561,0.953767985963221,-2.4995180011609297,5.013039902692521,-3.755555585066809,6.327074265541436,0.2145,0.065,0.2104543422161183,0.07032964800129017,platt_vol_vegas,platt,0.2104543422161183,0.07032964800129017,NA,NA,NA,2026-09-20T20:25:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0037809,Chig Okonkwo,WAS,DAL,2026_02_WAS_DAL,2026,2,NA,NA,12,17,4.848576696150654,1.351212847947071,-2.232552545611831,5.5638608222131465,-3.5360484167892663,6.927544830164921,0.2565,0.0845,0.20943106934249328,0.09166593822676045,platt_vol_vegas,platt,0.20943106934249328,0.09166593822676045,NA,NA,NA,2026-09-20T20:25:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040363,Keleki Latu,BUF,DET,2026_02_DET_BUF,2026,2,NA,NA,12,17,4.190594906600653,1.408902356703405,-1.8975719158536657,5.2955998987035136,-3.1002107856242347,6.553769893953216,0.208,0.0515,0.2092700177123913,0.05557169491281011,platt_vol_vegas,platt,0.2092700177123913,0.05557169491281011,NA,NA,NA,2026-09-18T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0035249,Josh Oliver,MIN,CHI,2026_02_MIN_CHI,2026,2,NA,NA,12,17,5.08180599141364,1.126704934813602,-2.551248165353277,5.450068764575127,-3.889002218413888,6.84959280532531,0.2625,0.0825,0.20737622603943723,0.08947733785259043,platt_vol_vegas,platt,0.20737622603943723,0.08947733785259043,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0041395,Eli Raridon,NE,PIT,2026_02_PIT_NE,2026,2,NA,NA,12,17,3.914735953806867,0.7906241453593951,-2.393832628242878,4.533892440924795,-3.5520909963252407,5.745632691550592,0.1505,0.033,0.19884632291464027,0.10739820271580312,platt_vol_vegas,platt,0.12684632291464026,0.03539820271580311,role_change_up,0.72,"Impact note suggests Raridon is primed for increased involvement at tight end for the Patriots, implying a role change in the committee.",2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040584,Gunnar Helm,TEN,PHI,2026_02_PHI_TEN,2026,2,NA,NA,12,17,5.603917507871856,0.05034231419729645,-3.831692001084013,4.613599725994839,-5.24367497040255,6.090780158504122,0.24,0.0675,0.19854840656739628,0.0730643395520422,platt_vol_vegas,platt,0.19854840656739628,0.0730643395520422,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0041510,Max Klare,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,12,17,4.432825408736447,1.272071956917143,-2.1386091664448186,5.281262667621003,-3.3791504056106367,6.579085151344715,0.2245,0.0545,0.19822014875729396,0.05884947016740101,platt_vol_vegas,platt,0.19822014875729396,0.05884947016740101,NA,NA,NA,2026-09-22T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0035689,Dawson Knox,BUF,DET,2026_02_DET_BUF,2026,2,NA,NA,12,17,4.071385558337749,1.0643161547078357,-2.1898850681203195,4.8895677221904705,-3.373511057020406,6.127846928246688,0.1875,0.0475,0.1981448481489732,0.05120346723481726,platt_vol_vegas,platt,0.1981448481489732,0.05120346723481726,NA,NA,NA,2026-09-18T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0039824,Jared Wiley,KC,IND,2026_02_IND_KC,2026,2,NA,NA,12,17,4.484329221539926,1.0235733795488426,-2.40893288458883,5.058419127617067,-3.6574124170760065,6.364546450575129,0.2055,0.059,0.19515090512295155,0.0637682412873649,platt_vol_vegas,platt,0.19515090512295155,0.0637682412873649,NA,NA,NA,2026-09-21T00:20:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0036894,Pat Freiermuth,PIT,NE,2026_02_PIT_NE,2026,2,NA,NA,12,17,5.2453178482427605,1.066776596026732,-2.6760589687217253,5.466408527343182,-4.037412229712048,6.89062145523576,0.2755,0.0805,0.19486695712548188,0.08728872373857334,platt_vol_vegas,platt,0.19486695712548188,0.08728872373857334,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040390,Jackson Meeks,DET,BUF,2026_02_DET_BUF,2026,2,NA,NA,12,17,4.408042796691616,1.2862470670465431,-2.1138917766172183,5.283045528722441,-3.350598552153219,6.576856494767672,0.2435,0.065,0.19351727893919915,0.07032964800129017,platt_vol_vegas,platt,0.19351727893919915,0.07032964800129017,NA,NA,NA,2026-09-18T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0036556,Brevin Jordan,HOU,CIN,2026_02_CIN_HOU,2026,2,NA,NA,12,17,4.5342048946936195,0.9263002081206978,-2.5272345262781153,4.985864522534454,-3.78336258514814,6.299993537974492,0.198,0.059,0.1899645045550311,0.0637682412873649,platt_vol_vegas,platt,0.1899645045550311,0.0637682412873649,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0036628,John Bates,WAS,DAL,2026_02_WAS_DAL,2026,2,NA,NA,12,17,4.63594091846798,1.022848574092909,-2.4732612605326403,5.13245910806297,-3.7448748384771737,6.4627886770940695,0.211,0.067,0.1897077716439838,0.07251737163271205,platt_vol_vegas,platt,0.1897077716439838,0.07251737163271205,NA,NA,NA,2026-09-20T20:25:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0041558,Sam Roush,CHI,MIN,2026_02_MIN_CHI,2026,2,NA,NA,12,17,4.298367156418122,1.5633236892608586,-1.7898381518386124,5.504901579008352,-3.0094583376684616,6.780836992358763,0.2385,0.069,0.1846610308667771,0.0747053227454572,platt_vol_vegas,platt,0.1846610308667771,0.0747053227454572,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040887,Josh Cuevas,BAL,NO,2026_02_NO_BAL,2026,2,NA,NA,12,17,4.217548330982634,1.7136336945197714,-1.6045668950537693,5.614115298867773,-2.8114708893892892,6.8767473582403875,0.2245,0.0645,0.1841699583816189,0.06978275713277497,platt_vol_vegas,platt,0.1841699583816189,0.06978275713277497,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0031610,Darren Waller,CAR,ATL,2026_02_CAR_ATL,2026,2,NA,NA,12,17,4.633962412104264,0.9739744614704592,-2.521311409006849,5.082616441275062,-3.792625292706005,6.412632477859506,0.208,0.0555,0.1830466948136658,0.05994232758805185,platt_vol_vegas,platt,0.1830466948136658,0.05994232758805185,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0033110,Tyler Higbee,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,12,17,4.2152266570730506,1.330120286694414,-1.987071562255295,5.22941613564861,-3.193608654996023,6.491664351966275,0.2185,0.063,0.1805414073981496,0.06814219062398058,platt_vol_vegas,platt,0.1805414073981496,0.06814219062398058,NA,NA,NA,2026-09-22T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0039530,Brevyn Spann-Ford,DAL,WAS,2026_02_WAS_DAL,2026,2,NA,NA,12,17,4.06012048724247,1.6435729556915344,-1.605653329676102,5.462976578927366,-2.7874698222149563,6.699362736217706,0.226,0.057,0.17852151289555654,0.06158183911511638,platt_vol_vegas,platt,0.17852151289555654,0.06158183911511638,NA,NA,NA,2026-09-20T20:25:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0034270,Tyler Conklin,DET,BUF,2026_02_DET_BUF,2026,2,NA,NA,12,17,4.203730240251808,1.3637985692347636,-1.948394548060561,5.257218504320382,-3.1531134899579545,6.517564617774567,0.2155,0.0575,0.17628056967448666,0.06212839979150592,platt_vol_vegas,platt,0.17628056967448666,0.06212839979150592,NA,NA,NA,2026-09-18T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0036887,Luke Farrell,SF,MIA,2026_02_MIA_SF,2026,2,NA,NA,12,17,4.126747486162101,1.1141595541816178,-2.164401814736975,4.968046009501819,-3.356888135261234,6.215594667658501,0.186,0.0505,0.17606224273789076,0.05447939311473114,platt_vol_vegas,platt,0.17606224273789076,0.05447939311473114,NA,NA,NA,2026-09-20T20:25:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040598,Mark Redman,GB,NYJ,2026_02_GB_NYJ,2026,2,NA,NA,12,17,4.422504893787679,0.7815680591024494,-2.6247260339471445,4.785601899216606,-3.863671611770516,6.081755042896428,0.187,0.0525,0.17499666203557318,0.05666414667361906,platt_vol_vegas,platt,0.17499666203557318,0.05666414667361906,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0039356,Ja'Tavion Sanders,CAR,ATL,2026_02_CAR_ATL,2026,2,NA,NA,12,17,4.533143600236614,0.5560185914207953,-2.8970697642123255,4.615058196095898,-4.153035465111289,5.929017356783346,0.1805,0.047,0.17405444465737785,0.05065763345601485,platt_vol_vegas,platt,0.17405444465737785,0.05065763345601485,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0039793,AJ Barner,SEA,ARI,2026_02_SEA_ARI,2026,2,NA,NA,12,17,4.659814686350694,1.3363734178814233,-2.1696664454965395,5.457656511551804,-3.444891797666781,6.791764626308165,0.2285,0.063,0.17324159332695185,0.06814219062398058,platt_vol_vegas,platt,0.17324159332695185,0.06814219062398058,NA,NA,NA,2026-09-20T20:25:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0040737,Terrance Ferguson,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,12,17,4.1303443872075025,1.249849320471545,-2.030289664669038,5.105590233618054,-3.2233497996051894,6.353739201721497,0.188,0.051,0.17274150255460846,0.05502552478614835,platt_vol_vegas,platt,0.17274150255460846,0.05502552478614835,NA,NA,NA,2026-09-22T00:15:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0036422,Adam Trautman,DEN,JAX,2026_02_JAX_DEN,2026,2,NA,NA,12,17,4.338530034916348,1.0244436736319982,-2.3459826092153913,4.986315585886354,-3.5718822598162996,6.268820414511595,0.2,0.0515,0.17106220955313284,0.05557169491281011,platt_vol_vegas,platt,0.17106220955313284,0.05557169491281011,NA,NA,NA,2026-09-20T20:05:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0035644,Noah Fant,NO,BAL,2026_02_NO_BAL,2026,2,NA,NA,12,17,4.838234780804499,0.7980441069515263,-2.7814983356130334,5.0057280827416655,-4.083458224776914,6.367805185635508,0.2195,0.056,0.1701695720220739,0.06048880220568398,platt_vol_vegas,platt,0.1701695720220739,0.06048880220568398,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0041133,Dallen Bentley,DEN,JAX,2026_02_JAX_DEN,2026,2,NA,NA,12,17,4.283057555848293,0.7378903584515502,-2.6086714838525813,4.671710075299299,-3.825891102057394,5.945134076260417,0.1725,0.046,0.16574734654672552,0.04956610774783282,platt_vol_vegas,platt,0.16574734654672552,0.04956610774783282,NA,NA,NA,2026-09-20T20:05:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0039912,Ben Sinnott,WAS,DAL,2026_02_WAS_DAL,2026,2,NA,NA,12,17,4.320668989586465,0.9327629784090324,-2.429994419488881,4.885620262444323,-3.653104724591297,6.165206949222662,0.2055,0.054,0.16547900165639184,0.05830308906284837,platt_vol_vegas,platt,0.16547900165639184,0.05830308906284837,NA,NA,NA,2026-09-20T20:25:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0038564,Cameron Latu,NE,PIT,2026_02_PIT_NE,2026,2,NA,NA,12,17,4.433376837516264,1.235178794580165,-2.1757366005766627,5.244644887317638,-3.4163630496498847,6.542556515464908,0.212,0.0565,0.16275456955655662,0.06103530631949193,platt_vol_vegas,platt,0.16275456955655662,0.06103530631949193,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0041314,Tanner Arkin,NE,PIT,2026_02_PIT_NE,2026,2,NA,NA,12,17,4.458194601321486,0.4689895201827023,-2.9524561059238663,4.490833698873766,-4.196912636226792,5.7927522599447165,0.1695,0.0415,0.16265015088143542,0.04465682277974643,platt_vol_vegas,platt,0.16265015088143542,0.04465682277974643,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0034798,Durham Smythe,BAL,NO,2026_02_NO_BAL,2026,2,NA,NA,12,17,3.9423898905193577,1.389392343250288,-1.8074662923424003,5.14723879141601,-2.9702354958517905,6.363698162577864,0.194,0.043,0.16232452487780527,0.04629275136441496,platt_vol_vegas,platt,0.16232452487780527,0.04629275136441496,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
TE,00-0041116,Jack Endries,CIN,HOU,2026_02_CIN_HOU,2026,2,NA,NA,12,17,4.427861274846556,0.5049674664502924,-2.903604081272542,4.5116784111631345,-4.143378020452574,5.8086981652863505,0.1615,0.0365,0.1623167890106413,0.03920792541404707,platt_vol_vegas,platt,0.1623167890106413,0.03920792541404707,NA,NA,NA,2026-09-20T17:00:00Z,2026-09-15 23:40:39,2026-09-15 23:40:26,live
