position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,thresh_start,thresh_boom,pred_vol,pred_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,p_start_recal_preoverride,p_boom_recal_preoverride,override_flag_type,override_confidence,override_reason
QB,00-0041565,Drew Allar,PIT,NE,2026_02_PIT_NE,2026,2,NA,NA,20,25,2.469381729943804,-4.16972027752265,-17.488455770619478,9.149015215574178,-20.99325486469765,12.65381430965235,0.099,0.0315,0.10632867766841309,0,platt_vol_vegas,platt,0.11467060053451113,0.028583416150467847,NA,NA,NA
QB,00-0041568,Ty Simpson,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,20,25,2.6272110523773766,2.1170279777127443,-11.201707515384083,15.435763470809572,-14.706506609462256,18.940562564887745,0.27,0.1035,0.10632867766841309,0,platt_vol_vegas,platt,0.35737031347716514,0.09656968664145435,NA,NA,NA
QB,00-0040398,Brady Cook,MIA,SF,2026_02_MIA_SF,2026,2,NA,NA,20,25,2.2215978414055884,-7.021715190779107,-20.340450683875936,6.297020302317721,-23.84524977795411,9.801819396395894,0.086,0.0275,0.10606395572017825,0.024882094924459038,platt_vol_vegas,platt,0.10606395572017825,0.024882094924459038,NA,NA,NA
QB,00-0040014,Kyle McCord,MIA,SF,2026_02_MIA_SF,2026,2,NA,NA,20,25,2.362143061968408,-6.597932418089924,-19.91666791118675,6.720803075006904,-23.421467005264923,10.225602169085077,0.0735,0.0235,0.09979440904737323,0.021193303667846324,platt_vol_vegas,platt,0.09979440904737323,0.021193303667846324,NA,NA,NA
QB,00-0033869,Mitchell Trubisky,TEN,PHI,2026_02_PHI_TEN,2026,2,NA,NA,20,25,2.5986471156231215,-6.324485941273901,-19.64322143437073,6.994249551822927,-23.148020528448903,10.4990486459011,0.091,0.0225,0.09540039371794293,0.02027325304247184,platt_vol_vegas,platt,0.09540039371794293,0.02027325304247184,NA,NA,NA
QB,00-0034771,Mason Rudolph,PIT,NE,2026_02_PIT_NE,2026,2,NA,NA,20,25,2.469381729943804,-4.16972027752265,-17.488455770619478,9.149015215574178,-20.99325486469765,12.65381430965235,0.115,0.037,0.06308335940158785,0,platt_vol_vegas,platt,0.12308335940158785,0.033690866826679905,role_change_down,0.6,Mason Rudolph listed as Steelers' QB2 on Week 1 depth chart
RB,00-0039040,De'Von Achane,MIA,SF,2026_02_MIA_SF,2026,2,NA,NA,15,20,22.413989924210593,-2.3263521532036493,-8.439554213840205,3.7868499074329063,-10.501079627022268,5.84837532061497,0.5285,0.268,0.7044679666654287,0.4395833548879107,star_platt,star_platt,0.6194679666654287,0.3545833548879107,role_change_up,0.85,"Jaylen Wright's minimal usage (1 carry) establishes De'Von Achane as the lead back in Miami's backfield, increasing his opportunity for carries and targets."
RB,00-0036997,Javonte Williams,DAL,WAS,2026_02_WAS_DAL,2026,2,NA,NA,15,20,19.42906885056471,0.012225084440809494,-5.743134371005934,5.767584539887554,-7.683986261997688,7.708436430879308,0.5565,0.303,0.640457540065451,0.3860253001719516,star_platt,star_platt,0.640457540065451,0.3860253001719516,NA,NA,NA
RB,00-0038542,Bijan Robinson,ATL,CAR,2026_02_CAR_ATL,2026,2,NA,NA,15,20,21.224466962866554,-1.4752592922945655,-7.449370198827332,4.498851614238201,-9.463990578266094,6.513471993676962,0.526,0.275,0.6175792677367301,0.36097114688280874,star_platt,star_platt,0.6175792677367301,0.36097114688280874,NA,NA,NA
RB,00-0036223,Jonathan Taylor,IND,KC,2026_02_IND_KC,2026,2,NA,NA,15,20,20.89836885707112,-1.4025096884547903,-7.337706923554306,4.532687546644725,-9.339204634744227,6.534185257834646,0.523,0.2745,0.6153094315339261,0.3605166169957163,star_platt,star_platt,0.6153094315339261,0.3605166169957163,NA,NA,NA
RB,00-0033280,Christian McCaffrey,SF,MIA,2026_02_MIA_SF,2026,2,NA,Full Participation in Practice,15,20,16.4173639657935,0.1987573849041149,-5.161666209987181,5.5591809797954115,-6.969335800600792,7.366850570409023,0.4265,0.211,0.6148807900202238,0.3753380925684764,star_platt,star_platt,0.5398807900202237,0.3003380925684764,role_change_up,0.75,"Juszczyk's return improves offensive line blocking for McCaffrey in a favorable matchup, increasing his opportunity efficiency."
RB,00-0032764,Derrick Henry,BAL,NO,2026_02_NO_BAL,2026,2,NA,NA,15,20,18.217804496740325,0.02284173137831334,-5.578257473920599,5.623940936677225,-7.467088930650695,7.512772393407321,0.5185,0.2735,0.6118975842566088,0.35960676238569556,star_platt,star_platt,0.6118975842566088,0.35960676238569556,NA,NA,NA
RB,00-0040122,Ashton Jeanty,LV,LAC,2026_02_LV_LAC,2026,2,NA,Full Participation in Practice,15,20,21.915604464134127,-3.0691250419607528,-9.124583048128635,2.9863329642071283,-11.166635714529782,5.028385630608277,0.47,0.2215,0.5745221861288359,0.310663827090967,star_platt,star_platt,0.5745221861288359,0.310663827090967,NA,NA,NA
RB,00-0038597,Chase Brown,CIN,HOU,2026_02_CIN_HOU,2026,2,NA,NA,15,20,19.684184668499928,-1.8616933181606694,-7.648828541794152,3.9254419054728134,-9.600396020621968,5.877009384300629,0.428,0.194,0.5410957830063281,0.2832464269930661,star_platt,star_platt,0.5410957830063281,0.2832464269930661,NA,NA,NA
RB,00-0036275,D'Andre Swift,CHI,MIN,2026_02_MIN_CHI,2026,2,NA,Full Participation in Practice,15,20,16.997759395439108,-0.23515727340286424,-5.674761609339118,5.20444706253339,-7.509132936338941,7.038818389533213,0.415,0.195,0.5305128176863032,0.284265405943082,star_platt,star_platt,0.5305128176863032,0.284265405943082,NA,NA,NA
RB,00-0039361,Bucky Irving,TB,CLE,2026_02_CLE_TB,2026,2,NA,NA,15,20,17.573940642652225,-1.3125877281952552,-6.829266892334984,4.204091435944474,-8.68962978897083,6.064454332580319,0.3925,0.1815,0.5118969335314482,0.27035556983933323,star_platt,star_platt,0.5118969335314482,0.27035556983933323,NA,NA,NA
RB,00-0037840,Kyren Williams,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,15,20,17.70782285908786,0.12061841546789381,-5.413760046431402,5.65499687736719,-7.280091591210217,7.521328422146006,0.4835,0.2505,0.5000449043440532,0.25337288923074697,star_platt,star_platt,0.5850449043440532,0.338372889230747,role_change_down,0.85,"Blurb explicitly states Williams is now in a committee with Blake Corum, reducing his opportunity share despite maintaining passing-situation edge."
RB,00-0034844,Saquon Barkley,PHI,TEN,2026_02_PHI_TEN,2026,2,NA,NA,15,20,21.691830024603686,-1.1997334448673032,-7.229017557526906,4.8295506677923,-9.262243729057769,6.862776839323161,0.572,0.3075,0.4820805402103156,0.22731234896352792,star_platt,star_platt,0.4820805402103156,0.22731234896352792,NA,NA,NA
RB,00-0038134,Kenneth Walker III,KC,IND,2026_02_IND_KC,2026,2,NA,NA,15,20,18.801012375097248,0.37067045239057395,-5.305419749462363,6.046760654243512,-7.219540055411336,7.960880960192485,0.5265,0.2875,0.4455941068416061,0.2143770526189429,star_platt,star_platt,0.4455941068416061,0.2143770526189429,NA,NA,NA
RB,00-0040666,Omarion Hampton,LAC,LV,2026_02_LV_LAC,2026,2,NA,NA,15,20,19.176103947744245,-0.6386481008729809,-6.362260698566018,5.0849644968200565,-8.292406751046501,7.015110549300539,0.4845,0.253,0.4127372040570132,0.19211965726347016,star_platt,star_platt,0.4127372040570132,0.19211965726347016,NA,NA,NA
RB,00-0036875,Rhamondre Stevenson,NE,PIT,2026_02_PIT_NE,2026,2,NA,NA,15,20,20.00901407096694,-1.4647794808233914,-7.292031049458119,4.362472087811335,-9.257126768295628,6.327567806648846,0.476,0.2255,0.4061656975278021,0.17435381463632085,star_platt,star_platt,0.4061656975278021,0.17435381463632085,NA,NA,NA
RB,00-0040715,Cam Skattebo,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,15,20,17.818917701299554,-1.6804252714186105,-7.22943190296292,3.868581360125699,-9.100696434280119,5.739845891442897,0.364,0.1635,0.402714018056788,0.1662520866506994,star_platt,star_platt,0.48771401805678805,0.2512520866506994,role_change_down,0.85,"Singletary's exclusive target usage among RBs suggests he is the primary receiving back, reducing Skattebo's passing-game opportunity share."
RB,00-0037228,Jaylen Warren,PIT,NE,2026_02_PIT_NE,2026,2,NA,NA,15,20,15.305621157317379,-1.815287832709513,-7.019395022508279,3.3888193570892526,-8.774350791723688,5.143775126304661,0.2685,0.1035,0.33417116128158275,0.17765108711624183,star_platt,star_platt,0.24917116128158276,0.09265108711624184,role_change_up,0.85,"Warren significantly outsnapped and out-touched Dowdle in Week 1 (73 all-purpose yards vs. 21, five more touches), indicating an emerging backfield hierarchy shift that favors Warren's opportunity going forward."
RB,00-0038120,Breece Hall,NYJ,GB,2026_02_GB_NYJ,2026,2,NA,NA,15,20,17.608491866132102,-1.4130650455588625,-6.934319338483192,4.108189247365468,-8.79622508355828,5.970094992440556,0.357,0.164,0.31588190007819195,0.1340929559889854,star_platt,star_platt,0.31588190007819195,0.1340929559889854,NA,NA,NA
RB,00-0036158,J.K. Dobbins,DEN,JAX,2026_02_JAX_DEN,2026,2,NA,NA,15,20,15.785640117658675,-0.7561382449023446,-6.0285173256708475,4.516240835866158,-7.806496092792113,6.2942196029874236,0.3515,0.157,0.3117499739163468,0.12942437893377898,star_platt,star_platt,0.3117499739163468,0.12942437893377898,NA,NA,NA
RB,00-0040784,Quinshon Judkins,CLE,TB,2026_02_CLE_TB,2026,2,NA,NA,15,20,19.233690337306456,-2.3876108397649394,-8.11847165359659,3.3432499740667114,-10.051061986770199,5.275840307240321,0.4035,0.167,0.294635358788571,0.13181631686941006,star_platt,star_platt,0.294635358788571,0.13181631686941006,NA,NA,NA
RB,00-0041027,Jeremiyah Love,ARI,SEA,2026_02_SEA_ARI,2026,2,NA,NA,15,20,15.459081393478854,-1.6060671189636995,-6.832133457777255,3.6199992198498556,-8.594494404066285,5.382360166138886,0.2585,0.104,0.28249809171251833,0.17494758780460373,star_platt,star_platt,0.19749809171251834,0.08994758780460374,role_change_up,0.85,"Impact note explicitly signals Love's touch share will increase as he recovers from ankle sprain, implying reduced opportunity for Allgeier."
RB,00-0040734,TreVeyon Henderson,NE,PIT,2026_02_PIT_NE,2026,2,NA,Full Participation in Practice,15,20,11.993399976051942,-0.9165305708443173,-5.6116436178453055,3.7785824761566706,-7.194953766626376,5.361892624937741,0.1765,0.0605,0.2626425108720582,0.14564014704406897,star_platt,star_platt,0.1776425108720582,0.06064014704406895,role_change_up,0.85,"Henderson's return from injury and season debut implies increased opportunity in the Patriots backfield, though limited by continued committee with Rhamondre Stevenson."
RB,00-0036973,Travis Etienne,NO,BAL,2026_02_NO_BAL,2026,2,NA,NA,15,20,15.279249426441382,-1.597582913613998,-6.797903688918966,3.6027378616909704,-8.551582583981292,5.356416756753296,0.281,0.11,0.2586558780504884,0.09725296742901268,star_platt,star_platt,0.2586558780504884,0.09725296742901268,NA,NA,NA
RB,00-0036555,Chuba Hubbard,CAR,ATL,2026_02_CAR_ATL,2026,2,NA,NA,15,20,16.281053152686273,-0.5118887419259386,-5.853482387007467,4.82970490315559,-7.654802045183585,6.631024561331708,0.3485,0.16,0.2572492795045498,0.12728259165775632,star_platt,star_platt,0.2572492795045498,0.12728259165775632,NA,NA,NA
RB,00-0041052,Kaelon Black,SF,MIA,2026_02_MIA_SF,2026,2,Questionable,Limited Participation in Practice,15,20,14.34930847718886,0.1420452831498243,-4.922261627346183,5.206352193645831,-6.630073227974666,6.914163794274314,0.332,0.132,0.24619959924421297,0.10889621039480166,star_platt,star_platt,0.24619959924421297,0.10889621039480166,NA,NA,NA
RB,00-0039811,MarShawn Lloyd,GB,NYJ,2026_02_GB_NYJ,2026,2,NA,NA,15,20,15.678772184214594,-0.9783620853366137,-6.235646569040731,4.278922398367503,-8.008535058572392,6.0518108878991645,0.33,0.136,0.24486432157609556,0.11155171646849224,star_platt,star_platt,0.24486432157609556,0.11155171646849224,NA,NA,NA
RB,00-0040242,Jacory Croskey-Merritt,WAS,DAL,2026_02_WAS_DAL,2026,2,NA,NA,15,20,15.432850016759522,-0.7177371424606495,-5.940058899889882,4.504584614968584,-7.701157079201977,6.2656827942806785,0.324,0.128,0.24086327731478246,0.10622940598087136,star_platt,star_platt,0.24086327731478246,0.10622940598087136,NA,NA,NA
RB,00-0040719,Bhayshul Tuten,JAX,DEN,2026_02_JAX_DEN,2026,2,NA,NA,15,20,15.556020585794958,-1.0767348041209317,-6.316607637356829,4.1631380291149656,-8.083624480643259,5.930154872401395,0.3125,0.13,0.23321298782207162,0.10756426414559565,star_platt,star_platt,0.23321298782207162,0.10756426414559565,NA,NA,NA
RB,00-0035685,David Montgomery,HOU,CIN,2026_02_CIN_HOU,2026,2,NA,NA,15,20,15.694933985822388,-0.7792734214858996,-6.03884449233129,4.480297649359491,-7.812504076528959,6.25395723355716,0.312,0.137,0.23288086722448512,0.11221390731589484,star_platt,star_platt,0.23288086722448512,0.11221390731589484,NA,NA,NA
RB,00-0036139,Rico Dowdle,PIT,NE,2026_02_PIT_NE,2026,2,NA,NA,15,20,14.839734664176897,-1.756537387100706,-6.893188916300084,3.3801141420986722,-8.62539694100954,5.112322166808129,0.228,0.0775,0.2181407137038202,0.07368725877955726,star_platt,star_platt,0.2181407137038202,0.07368725877955726,NA,NA,NA
RB,00-0037263,Tyler Allgeier,ARI,SEA,2026_02_SEA_ARI,2026,2,NA,NA,15,20,16.111460019020047,-1.9435386945141888,-7.261577130312855,3.3744997412844775,-9.054953379769978,5.1678759907416,0.2875,0.1065,0.2166480289318631,0.09166925079127712,star_platt,star_platt,0.2166480289318631,0.09166925079127712,NA,NA,NA
RB,00-0035261,Tony Pollard,TEN,PHI,2026_02_PHI_TEN,2026,2,NA,NA,15,20,16.626184188447763,-2.110863600612475,-7.499959165869967,3.2782319646450175,-9.317297665668917,5.095570464443966,0.283,0.114,0.213673457354414,0.09679583953069804,star_platt,star_platt,0.213673457354414,0.09679583953069804,NA,NA,NA
RB,00-0037525,Jordan Mason,MIN,CHI,2026_02_MIN_CHI,2026,2,NA,NA,15,20,14.612519384167692,-1.4489068795183326,-6.552215597184441,3.654401838147775,-8.273179587647855,5.37536582861119,0.2605,0.1095,0.19881791262701765,0.09372659653607604,star_platt,star_platt,0.19881791262701765,0.09372659653607604,NA,NA,NA
RB,00-0039738,Blake Corum,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,15,20,12.19089047430747,0.04367852826826306,-4.683911388234162,4.771268444770688,-6.27817355383943,6.365530610375956,0.2535,0.0985,0.1941984723668118,0.0861354420799823,star_platt,star_platt,0.1941984723668118,0.0861354420799823,NA,NA,NA
RB,00-0033293,Aaron Jones,MIN,CHI,2026_02_MIN_CHI,2026,2,NA,NA,15,20,13.787612167537038,-1.3415557487947878,-6.32122648309061,3.6381149855010353,-8.000496637455651,5.317385139866075,0.2295,0.0815,0.1783467206092654,0.07410684647452986,star_platt,star_platt,0.1783467206092654,0.07410684647452986,NA,NA,NA
RB,00-0040730,RJ Harvey,DEN,JAX,2026_02_JAX_DEN,2026,2,Questionable,Limited Participation in Practice,15,20,10.87323503485881,-0.42381352570304304,-4.928588397481388,4.080961346075302,-6.4477117287111785,5.600084677305093,0.1765,0.0515,0.1776425108720582,0.05344158133124333,star_platt,star_platt,0.1776425108720582,0.05344158133124333,NA,NA,NA
RB,00-0036919,Kenny Gainwell,TB,CLE,2026_02_CLE_TB,2026,2,NA,NA,15,20,11.894723756303378,-0.9056397404995582,-5.584409858284955,3.7731303772858382,-7.1622087604935105,5.350929279494394,0.176,0.0615,0.17724135326583518,0.06142604784405925,star_platt,star_platt,0.17724135326583518,0.06142604784405925,NA,NA,NA
RB,00-0029892,Kyle Juszczyk,SF,MIA,2026_02_MIA_SF,2026,2,NA,Full Participation in Practice,15,20,10.962284705610056,0.11781435518342376,-4.402495110400375,4.638123820767223,-5.9268570971818315,6.16248580754868,0.2015,0.069,0.15977302231928242,0.064970114513749,star_platt,star_platt,0.15977302231928242,0.064970114513749,NA,NA,NA
RB,00-0038797,Emanuel Wilson,SEA,ARI,2026_02_SEA_ARI,2026,2,NA,NA,15,20,8.462341206922007,-0.9983641382001162,-5.05087112363832,3.054142847238088,-6.417478354139183,4.420750077738951,0.0745,0.0155,0.155975778661437,0.10516382557962864,star_platt,star_platt,0.07097577866143699,0.020163825579628633,role_change_up,0.85,"Backfield opportunity clarified with Price and Holani established as top two backs, pushing Wilson to distant third, materially changing workload expectations."
RB,00-0041512,Jadarian Price,SEA,ARI,2026_02_SEA_ARI,2026,2,NA,NA,15,20,15.363540707838599,-1.067871789011405,-6.28028176976363,4.14453819174082,-8.038037448810437,5.902293870787627,0.3025,0.132,0.1545775953428118,0.03689621039480166,star_platt,star_platt,0.2265775953428118,0.10889621039480166,role_change_down,0.72,Holani's even snap split with Price suggests reduced opportunity/role for the rookie back going forward.
RB,00-0041326,CJ Donaldson,NO,BAL,2026_02_NO_BAL,2026,2,NA,NA,15,20,7.654625731539837,-0.7225139110024383,-4.607020919982116,3.1619930979772395,-5.916974335109637,4.47194651310476,0.071,0.0165,0.1532929686143374,0.10617384320736759,star_platt,star_platt,0.0682929686143374,0.021173843207367572,role_change_up,0.85,"Both Etienne and Miller saw significantly more touches than Donaldson despite Kamara/Estime absences, indicating they have primary opportunity in the Saints backfield."
RB,00-0040583,Woody Marks,HOU,CIN,2026_02_CIN_HOU,2026,2,NA,NA,15,20,11.903875757227363,-0.6975099640868734,-5.377799141217251,3.9827792130435036,-6.956110308424206,5.561090380250459,0.191,0.066,0.15276801901165774,0.06273216018372016,star_platt,star_platt,0.15276801901165774,0.06273216018372016,NA,NA,NA
RB,00-0040236,Kyle Monangai,CHI,MIN,2026_02_MIN_CHI,2026,2,NA,Full Participation in Practice,15,20,11.357508296619734,-0.2139909025630955,-4.802381106874544,4.374399301748354,-6.349701630220494,5.9217198250943035,0.1905,0.0625,0.15243373584035702,0.06009607629473218,star_platt,star_platt,0.15243373584035702,0.06009607629473218,NA,NA,NA
RB,00-0041496,Jonah Coleman,DEN,JAX,2026_02_JAX_DEN,2026,2,NA,NA,15,20,8.40877609774414,-0.4293596700047956,-4.471020160837659,3.612300820828068,-5.833969680690148,4.9752503406805575,0.084,0.023,0.15014816235603345,0.0994517694282458,star_platt,star_platt,0.07814816235603347,0.027451769428245804,role_change_up,0.72,"If RJ Harvey is ruled out, rookie Jonah Coleman would see increased carry opportunities in the backfield."
RB,00-0041013,Emmett Johnson,KC,IND,2026_02_IND_KC,2026,2,NA,NA,15,20,10.411104369145535,0.22864037729488376,-4.194310734424288,4.651591489014056,-5.685841036814047,6.143121791403814,0.1865,0.054,0.149756908131854,0.053567930538978896,star_platt,star_platt,0.149756908131854,0.053567930538978896,NA,NA,NA
RB,00-0037256,Rachaad White,WAS,DAL,2026_02_WAS_DAL,2026,2,NA,NA,15,20,10.836742469678512,-0.47746826243881024,-4.975855819573484,4.020919294695863,-6.492825187736243,5.537888662858623,0.174,0.058,0.14135922258609523,0.056663675378489216,star_platt,star_platt,0.14135922258609523,0.056663675378489216,NA,NA,NA
RB,00-0039391,Kimani Vidal,LAC,LV,2026_02_LV_LAC,2026,2,NA,NA,15,20,11.754539975136524,-0.785502006273885,-5.440919337287187,3.869915324739417,-7.010843092736028,5.439839080188259,0.1675,0.0525,0.1369701206643522,0.05239526498805072,star_platt,star_platt,0.1369701206643522,0.05239526498805072,NA,NA,NA
RB,00-0038551,Kendre Miller,NO,BAL,2026_02_NO_BAL,2026,2,NA,NA,15,20,12.103584822087665,-1.3004269769391599,-6.0136974605168545,3.412843506638535,-7.603130753367078,5.002276799488759,0.166,0.0515,0.135954826385641,0.051609724604100585,star_platt,star_platt,0.135954826385641,0.051609724604100585,NA,NA,NA
RB,00-0040177,Jordan James,SF,MIA,2026_02_MIA_SF,2026,2,NA,NA,15,20,10.0739591330958,-0.0630266450524103,-4.424950283797791,4.298896993692971,-5.895900588145632,5.769847298040811,0.1595,0.044,0.13154386174064323,0.04561312708534188,star_platt,star_platt,0.13154386174064323,0.04561312708534188,NA,NA,NA
RB,00-0038611,Chris Rodriguez Jr.,JAX,DEN,2026_02_JAX_DEN,2026,2,NA,NA,15,20,10.640987090734694,-0.6918155826477229,-5.155725902110828,3.772094736815382,-6.66106867901564,5.277437513720194,0.1545,0.042,0.12813736320563437,0.04397947090351627,star_platt,star_platt,0.12813736320563437,0.04397947090351627,NA,NA,NA
RB,00-0039299,George Holani,SEA,ARI,2026_02_SEA_ARI,2026,2,NA,NA,15,20,11.71345667805041,-1.5690160689935044,-6.217558991230384,3.079526853243375,-7.785164523225686,4.6471323852386766,0.153,0.0485,0.12711297523354625,0.0492341464541655,star_platt,star_platt,0.12711297523354625,0.0492341464541655,NA,NA,NA
RB,00-0033906,Alvin Kamara,NO,BAL,2026_02_NO_BAL,2026,2,NA,Full Participation in Practice,15,20,16.386069258859937,-2.3618401175577466,-7.717948682255861,2.994268447140368,-9.524163136213811,4.800482901098318,0.276,0.0955,0.12404926443499735,0,star_platt,star_platt,0.20904926443499736,0.08404101304836309,role_change_down,0.85,"Kamara's role is limited to third-down/passing situations behind Travis Etienne, reducing his overall snap and carry opportunity despite returning from injury."
RB,00-0037746,Brian Robinson,ATL,CAR,2026_02_CAR_ATL,2026,2,NA,NA,15,20,10.682124664101451,-0.793449904977649,-5.264635771118936,3.6777359611636378,-6.772432045261873,5.1855322353065745,0.1485,0.045,0.12403266791041732,0.0464241510019439,star_platt,star_platt,0.12403266791041732,0.0464241510019439,NA,NA,NA
RB,00-0039603,British Brooks,HOU,CIN,2026_02_CIN_HOU,2026,2,NA,NA,15,20,10.25526942346158,-0.4880829011424545,-4.882970156913361,3.906804354628452,-6.365036621586751,5.388870819301842,0.1455,0.037,0.12197289800855556,0.03982164706466869,star_platt,star_platt,0.12197289800855556,0.03982164706466869,NA,NA,NA
RB,00-0038685,Chris Brooks,GB,NYJ,2026_02_GB_NYJ,2026,2,NA,NA,15,20,11.288738212534893,-1.2038082365363023,-5.780451727851869,3.3728352547792646,-7.3238109642777784,4.916194491205174,0.14,0.042,0.11818282650167038,0.04397947090351627,star_platt,star_platt,0.11818282650167038,0.04397947090351627,NA,NA,NA
RB,00-0039032,Tyjae Spears,TEN,PHI,2026_02_PHI_TEN,2026,2,NA,NA,15,20,11.373311754978634,-1.3109163601342824,-5.902000162292433,3.2801674420238687,-7.450229034546007,4.828396314277443,0.137,0.043,0.11610752496240205,0.044798273057501295,star_platt,star_platt,0.11610752496240205,0.044798273057501295,NA,NA,NA
RB,00-0039344,Jonathon Brooks,CAR,ATL,2026_02_CAR_ATL,2026,2,NA,NA,15,20,10.222119280014594,-0.5720459468362132,-4.960931560183944,3.816839666511518,-6.440974120158376,5.29688222648595,0.136,0.045,0.11541444380330737,0.0464241510019439,star_platt,star_platt,0.11541444380330737,0.0464241510019439,NA,NA,NA
RB,00-0034975,Justice Hill,BAL,NO,2026_02_NO_BAL,2026,2,NA,NA,15,20,9.822758156829526,-0.4330383735118731,-4.748720011077972,3.882643264054226,-6.204076350161467,5.337999603137721,0.1335,0.0325,0.11367877171822381,0.03597712195250222,star_platt,star_platt,0.11367877171822381,0.03597712195250222,NA,NA,NA
RB,00-0037557,Ronnie Rivers,LA,NYG,2026_02_NYG_LA,2026,2,NA,NA,15,20,9.253325197914647,-0.10040334226372205,-4.308666759481033,4.107860074953589,-5.727798974301775,5.526992289774331,0.128,0.034,0.10984467132054905,0.037270472986786915,star_platt,star_platt,0.10984467132054905,0.037270472986786915,NA,NA,NA
RB,00-0038489,Ben VanSumeren,KC,IND,2026_02_IND_KC,2026,2,NA,NA,15,20,9.059792564434082,-0.3471713572505768,-4.518059608694517,3.823716894193363,-5.924587978051059,5.230245263549905,0.122,0.036,0.10563573091849654,0.03897629526938985,star_platt,star_platt,0.10563573091849654,0.03897629526938985,NA,NA,NA
RB,00-0041081,Max Bredeson,MIN,CHI,2026_02_MIN_CHI,2026,2,NA,NA,15,20,9.659595168271704,-0.7607347919414742,-5.046013642036621,3.5245440581536718,-6.4911173968964535,4.969647813013505,0.122,0.033,0.10563573091849654,0.036409621898927234,star_platt,star_platt,0.10563573091849654,0.036409621898927234,NA,NA,NA
RB,00-0040556,Corey Kiner,NE,PIT,2026_02_PIT_NE,2026,2,NA,NA,15,20,9.956313742020821,-0.7290964444269138,-5.069447467196724,3.6112545783428964,-6.533122943128729,5.074930054274901,0.1215,0.033,0.10528367133896654,0.036409621898927234,star_platt,star_platt,0.10528367133896654,0.036409621898927234,NA,NA,NA
RB,00-0035125,Alec Ingold,LAC,LV,2026_02_LV_LAC,2026,2,NA,NA,15,20,9.450487072328482,-0.3029789421239198,-4.5488566944891815,3.942898810241342,-5.980673408699655,5.374715524451815,0.121,0.0345,0.10493140230102013,0.037698876450699186,star_platt,star_platt,0.10493140230102013,0.037698876450699186,NA,NA,NA
RB,00-0036893,Najee Harris,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,15,20,10.398177995088172,-1.0394621531948023,-5.460094664984079,3.381170358594475,-6.950843077190744,4.87191877080114,0.121,0.034,0.10493140230102013,0.037270472986786915,star_platt,star_platt,0.10493140230102013,0.037270472986786915,NA,NA,NA
RB,00-0038454,Keaton Mitchell,LAC,LV,2026_02_LV_LAC,2026,2,NA,NA,15,20,9.841712782808886,-0.443806878354157,-4.763001426116234,3.87538766940792,-6.219542406828029,5.331928650119715,0.1205,0.031,0.10457892220815448,0.03467099165438612,star_platt,star_platt,0.10457892220815448,0.03467099165438612,NA,NA,NA
RB,00-0039686,Colson Yankoff,WAS,DAL,2026_02_WAS_DAL,2026,2,NA,NA,15,20,9.289093431179245,-0.4085555444612116,-4.623676939260784,3.806565850338361,-6.045121836523335,5.228010747600911,0.119,0.032,0.10352019942856533,0.035543202718088876,star_platt,star_platt,0.10352019942856533,0.035543202718088876,NA,NA,NA
RB,00-0036187,Reggie Gilliam,NE,PIT,2026_02_PIT_NE,2026,2,NA,NA,15,20,9.43560610482103,-0.677622378108386,-4.9206770707793694,3.5654323145625977,-6.351541778292704,4.996297022075932,0.1185,0.0375,0.10316685887443117,0.04024251076184949,star_platt,star_platt,0.10316685887443117,0.04024251076184949,NA,NA,NA
RB,00-0039021,Roschon Johnson,CHI,MIN,2026_02_MIN_CHI,2026,2,NA,NA,15,20,9.39251499936398,-0.8090976261835882,-5.043962987149429,3.4257677347822533,-6.4720660461421256,4.8538707937749495,0.1185,0.034,0.10316685887443117,0.037270472986786915,star_platt,star_platt,0.10316685887443117,0.037270472986786915,NA,NA,NA
RB,00-0041104,Demond Claiborne,MIN,CHI,2026_02_MIN_CHI,2026,2,NA,NA,15,20,9.91880713050406,-0.9854993741690566,-5.318941870490003,3.3479431221518903,-6.780287617631645,4.809288869293532,0.1175,0.034,0.10245951834522278,0.037270472986786915,star_platt,star_platt,0.10245951834522278,0.037270472986786915,NA,NA,NA
RB,00-0039794,Braelon Allen,NYJ,GB,2026_02_GB_NYJ,2026,2,NA,NA,15,20,10.768174764916608,-1.5449398318034129,-6.031292236774592,2.9414125731677654,-7.544203049078987,4.4543233854721604,0.116,0.0335,0.1013968335533904,0.03684073004703952,star_platt,star_platt,0.1013968335533904,0.03684073004703952,NA,NA,NA
RB,00-0035250,Devin Singletary,NYG,LA,2026_02_NYG_LA,2026,2,NA,NA,15,20,10.429882108921236,-0.8280348155535688,-5.254351123010558,3.59828149190342,-6.7470162539999645,5.090946622892828,0.1155,0.032,0.10104215199857065,0.035543202718088876,star_platt,star_platt,0.10104215199857065,0.035543202718088876,NA,NA,NA
